model,throughput,response_length,latency,energy,gpu,task,parameters_count,energy_per_token,dtype,optimization,quantization,cuda-fp16
133,36.5,256,7.02,2433.024,0,0,10.0,0.00264,0,2,7,False
83,61.5,256,4.16,1041.408,0,0,1.3,0.00113,0,2,7,False
84,34.2,256,7.49,2294.784,0,0,7.0,0.00249,0,2,7,False
5,137.0,256,1.87,436.8384,0,0,0.126,0.000474,0,2,7,False
10,55.4,256,4.62,1575.936,0,0,6.7,0.00171,0,2,7,False
6,27.2,256,9.42,3658.752,0,0,20.0,0.00397,0,2,7,False
9,54.4,256,4.71,1612.8,0,0,6.7,0.00175,0,2,7,False
4,70.5,256,3.63,986.112,0,0,1.3,0.00107,0,2,7,False
7,69.6,256,3.68,889.344,0,0,0.356,0.000965,0,2,7,False
178,43.1,256,5.94,1889.28,0,0,7.0,0.0020499999999999,0,2,7,False
3,39.8,256,6.44,1972.224,0,0,6.0,0.00214,0,2,7,False
2,39.1,256,6.55,1972.224,0,0,6.0,0.00214,0,2,7,False
163,34.5,256,7.43,2276.352,0,0,7.0,0.00247,0,2,7,False
68,34.7,256,7.37,2746.368,0,0,13.0,0.00298,0,2,7,False
64,26.4,256,9.71,2718.72,0,0,6.0,0.00295,0,2,7,False
63,26.2,256,9.77,3566.592,0,0,16.0,0.00387,0,2,7,False
65,27.0,256,9.48,2691.072,0,0,6.0,0.00292,0,2,7,False
77,72.1,256,3.55,1207.296,0,0,5.0,0.00131,0,2,7,False
78,27.1,256,9.43,3658.752,0,0,20.0,0.00397,0,2,7,False
162,43.0,256,5.95,1880.064,0,0,7.0,0.00204,0,2,7,False
46,51.6,256,4.96,1281.024,0,0,8.0,0.00139,0,2,7,False
120,118.0,256,2.17,518.8608,0,0,0.124,0.000563,0,2,7,False
112,52.4,256,4.89,1198.08,0,0,0.4,0.0013,0,2,7,False
111,41.8,256,6.13,1889.28,0,0,7.0,0.0020499999999999,0,2,7,False
47,38.6,256,6.64,2018.304,0,0,7.0,0.00219,0,2,7,False
95,152.0,256,1.68,398.1312,0,0,0.111,0.000432,0,2,7,False
96,36.7,256,6.97,2571.264,0,0,13.0,0.00279,0,2,7,False
99,55.1,256,4.65,1585.152,0,0,6.7,0.00172,0,2,7,False
97,54.4,256,4.71,1345.5359999999998,0,0,2.7,0.00146,0,2,7,False
98,114.0,256,2.25,535.4496,0,0,0.256,0.000581,0,2,7,False
94,68.3,256,3.75,1022.976,0,0,1.3,0.0011099999999999,0,2,7,False
137,36.4,256,7.04,1686.528,0,0,1.3,0.00183,0,2,7,False
138,27.2,256,9.42,2414.592,0,0,2.78,0.00262,0,2,7,False
131,42.3,256,6.05,1880.064,0,0,7.0,0.00204,0,2,7,False
132,42.5,256,6.03,1935.36,0,0,7.0,0.0021,0,2,7,False
114,205.0,256,1.25,282.00960000000003,0,0,0.031,0.000306,0,2,7,False
173,66.7,256,3.84,1078.272,0,0,1.0,0.00117,0,2,7,False
172,40.5,256,6.32,1953.792,0,0,7.0,0.00212,0,2,7,False
117,52.4,256,4.89,1704.96,0,0,7.5,0.00185,0,2,7,False
116,75.5,256,3.39,842.3424,0,0,0.564,0.000914,0,2,7,False
115,36.6,256,6.99,1999.872,0,0,4.5,0.00217,0,2,7,False
100,76.9,256,3.33,753.8688000000001,0,0,0.101,0.000818,0,2,7,False
103,17.3,256,14.8,5557.248,0,0,26.0,0.00603,0,2,7,False
101,77.1,256,3.32,749.2608,0,0,0.101,0.000813,0,2,7,False
90,53.0,256,4.83,1668.096,0,0,7.0,0.00181,0,2,7,False
89,53.6,256,4.78,1373.184,0,0,3.0,0.00149,0,2,7,False
12,114.0,256,2.24,552.0384,0,0,0.218,0.000599,0,2,7,False
11,75.7,256,3.38,823.9104000000001,0,0,0.4,0.000894,0,2,7,False
14,109.0,256,2.35,530.8416,0,0,0.22,0.000576,0,2,7,False
15,194.0,256,1.32,313.344,0,0,0.081,0.0003399999999999,0,2,7,False
16,191.0,256,1.34,319.7952,0,0,0.058,0.000347,0,2,7,False
13,180.0,256,1.42,331.77599999999995,0,0,0.101,0.0003599999999999,0,2,7,False
164,25.3,256,10.1,3059.712,0,0,10.7,0.00332,0,2,7,False
73,67.9,256,3.77,995.328,0,0,0.881,0.00108,0,2,7,False
74,128.0,256,2.0,480.1536,0,0,0.186,0.000521,0,2,7,False
72,40.6,256,6.31,2469.888,0,0,13.0,0.00268,0,2,7,False
155,34.6,256,7.39,2257.92,0,0,7.24,0.00245,0,2,7,False
121,31.8,256,8.06,2055.168,0,0,1.61,0.0022299999999999,0,2,7,False
48,41.7,256,6.14,1926.144,0,0,6.74,0.00209,0,2,7,False
19,56.1,256,4.56,1198.08,0,0,1.3,0.0013,0,2,7,False
165,35.0,256,7.31,2221.056,0,0,7.0,0.00241,0,2,7,False
168,67.7,256,3.78,1456.128,0,0,7.0,0.0015799999999999,0,2,7,False
167,79.0,256,3.24,1022.976,0,0,3.0,0.0011099999999999,0,2,7,False
169,43.5,256,5.89,1898.496,0,0,7.0,0.00206,0,2,7,False
166,42.6,256,6.01,1622.016,0,0,3.0,0.00176,0,2,7,False
126,34.5,256,7.41,2727.936,0,0,13.0,0.00296,0,2,7,False
52,27.9,256,9.16,3631.1040000000007,0,0,22.0,0.00394,0,2,7,False
92,37.0,256,6.92,1704.96,0,0,1.54,0.00185,0,2,7,False
76,17.2,256,14.9,4386.816000000001,0,0,13.0,0.00476,0,2,7,False
159,300.0,256,0.853,199.9872,0,0,0.033,0.000217,0,2,7,False
157,174.0,256,1.47,331.77599999999995,0,0,0.001,0.0003599999999999,0,2,7,False
160,171.0,256,1.5,325.32480000000004,0,0,0.003,0.000353,0,2,7,False
158,171.0,256,1.5,342.8352,0,0,0.028,0.000372,0,2,7,False
161,174.0,256,1.47,336.384,0,0,0.008,0.000365,0,2,7,False
93,283.0,256,0.905,293.0688,0,0,1.0,0.000318,0,2,7,False
145,47.7,256,5.37,1474.56,0,0,3.0,0.0015999999999999,0,2,7,False
147,42.2,256,6.07,1926.144,0,0,7.0,0.00209,0,2,7,False
146,42.9,256,5.97,1870.848,0,0,7.0,0.00203,0,2,7,False
144,47.1,256,5.44,1502.208,0,0,3.0,0.00163,0,2,7,False
143,33.4,256,7.66,2774.016,0,0,13.0,0.00301,0,2,7,False
80,42.9,256,5.97,1926.144,0,0,7.0,0.00209,0,2,7,False
79,33.7,256,7.6,2820.096,0,0,13.0,0.00306,0,2,7,False
59,29.2,256,8.78,2230.2720000000004,0,0,3.0,0.00242,0,2,7,False
60,39.3,256,6.51,1594.368,0,0,0.43,0.00173,0,2,7,False
57,78.5,256,3.26,761.2416000000001,0,0,0.169,0.000826,0,2,7,False
61,29.9,256,8.55,2469.888,0,0,7.0,0.00268,0,2,7,False
62,23.1,256,11.1,3483.648,0,0,14.0,0.00378,0,2,7,False
56,24.2,256,10.6,3483.648,0,0,14.0,0.00378,0,2,7,False
58,39.1,256,6.55,1677.312,0,0,1.0,0.00182,0,2,7,False
119,43.2,256,5.92,1898.496,0,0,7.0,0.00206,0,2,7,False
88,111.0,256,2.31,536.3711999999999,0,0,0.164,0.0005819999999999,0,2,7,False
87,83.9,256,3.05,771.3792,0,0,1.12,0.000837,0,2,7,False
70,20.3,256,12.6,4036.608,0,0,13.0,0.00438,0,2,7,False
174,40.8,256,6.28,1963.008,0,0,7.0,0.00213,0,2,7,False
175,40.3,256,6.35,1704.96,0,0,3.0,0.00185,0,2,7,False
176,41.1,256,6.23,1953.792,0,0,7.0,0.00212,0,2,7,False
23,27.9,256,9.17,3621.888,0,0,22.0,0.0039299999999999,0,2,7,False
129,18.7,256,13.7,4875.264,0,0,20.0,0.00529,0,2,7,False
21,22.1,256,11.6,3529.728,0,0,11.0,0.0038299999999999,0,2,7,False
17,28.2,256,9.07,2414.592,0,0,4.0,0.00262,0,2,7,False
18,40.3,256,6.36,1723.392,0,0,4.0,0.00187,0,2,7,False
177,25.6,256,10.0,3059.712,0,0,10.7,0.00332,0,2,7,False
122,33.7,256,7.6,2847.744,0,0,13.0,0.00309,0,2,7,False
91,58.9,256,4.35,1124.352,0,0,1.3,0.00122,0,2,7,False
66,119.0,256,2.15,514.2528,0,0,0.137,0.000558,0,2,7,False
86,38.1,256,6.72,1972.224,0,0,6.0,0.00214,0,2,7,False
85,34.2,256,7.49,2156.544,0,0,6.0,0.00234,0,2,7,False
118,42.3,256,6.05,1889.28,0,0,7.0,0.0020499999999999,0,2,7,False
110,43.1,256,5.94,1870.848,0,0,7.0,0.00203,0,2,7,False
108,33.7,256,7.59,2764.8,0,0,13.0,0.003,0,2,7,False
106,17.4,256,14.7,4248.575999999999,0,0,7.0,0.0046099999999999,0,2,7,False
104,11.6,256,22.1,6414.336,0,0,11.0,0.00696,0,2,7,False
105,17.3,256,14.8,4267.008,0,0,7.0,0.00463,0,2,7,False
107,15.8,256,16.2,4598.784,0,0,7.0,0.00499,0,2,7,False
42,40.4,256,6.34,2138.112,0,0,6.9,0.00232,1,2,7,False
41,40.4,256,6.34,2138.112,0,0,6.7,0.00232,1,2,7,False
31,53.7,256,4.77,1216.512,0,0,1.4,0.00132,1,2,7,False
24,31.0,256,8.25,2442.24,0,0,6.0,0.00265,1,2,7,False
30,53.4,256,4.79,1225.728,0,0,1.3,0.00133,1,2,7,False
36,78.3,256,3.27,840.4992000000001,0,0,1.0,0.000912,1,2,7,False
26,121.0,256,2.12,471.8592000000001,0,0,0.125,0.000512,1,2,7,False
39,55.3,256,4.63,1050.6240000000005,0,0,0.41,0.00114,1,2,7,False
25,59.7,256,4.29,1124.352,0,0,1.3,0.00122,1,2,7,False
35,109.0,256,2.35,519.7824,0,0,0.16,0.000564,1,2,7,False
34,108.0,256,2.38,518.8608,0,0,0.16,0.000563,1,2,7,False
37,41.2,256,6.21,1732.608,0,0,2.7,0.00188,1,2,7,False
38,40.4,256,6.34,1714.176,0,0,2.8,0.0018599999999999,1,2,7,False
43,205.0,256,1.25,274.6368,0,0,0.07,0.000298,1,2,7,False
27,43.9,256,5.83,1612.8,0,0,2.7,0.00175,1,2,7,False
71,53.9,256,4.75,1225.728,0,0,1.1,0.00133,1,2,7,False
82,51.0,256,5.02,1124.352,0,0,0.46,0.00122,1,2,7,False
45,53.2,256,4.81,1345.5359999999998,0,0,3.0,0.00146,1,2,7,False
44,54.9,256,4.66,1345.5359999999998,0,0,3.0,0.00146,1,2,7,False
49,88.3,256,2.9,679.2192,0,0,0.248,0.000737,1,2,7,False
50,90.5,256,2.83,623.9232000000001,0,0,0.248,0.000677,1,2,7,False
22,42.4,256,6.04,2082.816,0,0,7.0,0.00226,1,2,7,False
150,208.0,256,1.23,265.4208,0,0,0.031,0.000288,1,2,7,False
149,206.0,256,1.24,268.1856,0,0,0.031,0.0002909999999999,1,2,7,False
151,208.0,256,1.23,268.1856,0,0,0.031,0.0002909999999999,1,2,7,False
148,208.0,256,1.23,263.5776,0,0,0.031,0.000286,1,2,7,False
152,208.0,256,1.23,268.1856,0,0,0.031,0.0002909999999999,1,2,7,False
53,53.8,256,4.76,1179.648,0,0,1.1,0.00128,1,2,7,False
55,52.1,256,4.91,1198.08,0,0,1.1,0.0013,1,2,7,False
54,53.2,256,4.81,1170.4319999999998,0,0,1.1,0.0012699999999999,1,2,7,False
51,39.6,256,6.47,2101.2480000000005,0,0,7.67,0.00228,1,2,7,False
156,62.7,256,4.08,921.6,0,0,0.345,0.001,1,2,7,False
128,128.0,256,2.0,461.7216,0,0,0.136,0.000501,1,2,7,False
136,42.0,256,6.1,2009.088,0,0,7.0,0.00218,1,2,7,False
170,85.3,256,3.0,810.0864,0,0,1.0,0.000879,1,2,7,False
180,82.3,256,3.11,1041.408,0,0,3.0,0.00113,1,2,7,False
153,35.8,256,7.16,2045.952,0,0,4.0,0.0022199999999999,1,2,7,False
154,36.2,256,7.07,1990.656,0,0,4.0,0.00216,1,2,7,False
83,64.3,256,3.98,1013.76,0,0,1.3,0.0011,1,2,7,False
5,139.0,256,1.84,417.4848,0,0,0.126,0.000453,1,2,7,False
4,70.5,256,3.63,958.464,0,0,1.3,0.00104,1,2,7,False
7,71.1,256,3.6,822.9888,0,0,0.356,0.0008929999999999,1,2,7,False
3,38.4,256,6.66,2138.112,0,0,6.0,0.00232,1,2,7,False
2,38.0,256,6.74,2211.84,0,0,6.0,0.0024,1,2,7,False
163,34.4,256,7.45,2359.2960000000003,0,0,7.0,0.00256,1,2,7,False
64,26.7,256,9.6,2820.096,0,0,6.0,0.00306,1,2,7,False
65,26.9,256,9.51,2866.176,0,0,6.0,0.00311,1,2,7,False
77,71.3,256,3.59,1308.672,0,0,5.0,0.00142,1,2,7,False
78,27.0,256,9.49,3750.912,0,0,20.0,0.00407,1,2,7,False
162,41.4,256,6.18,2045.952,0,0,7.0,0.0022199999999999,1,2,7,False
46,51.9,256,4.93,1262.592,0,0,8.0,0.00137,1,2,7,False
120,120.0,256,2.13,471.8592000000001,0,0,0.124,0.000512,1,2,7,False
112,50.4,256,5.08,1142.784,0,0,0.4,0.00124,1,2,7,False
47,38.7,256,6.62,2128.896,0,0,7.0,0.00231,1,2,7,False
95,162.0,256,1.58,355.7376,0,0,0.111,0.000386,1,2,7,False
99,54.9,256,4.66,1668.096,0,0,6.7,0.00181,1,2,7,False
97,53.9,256,4.75,1299.456,0,0,2.7,0.00141,1,2,7,False
98,120.0,256,2.14,492.1344,0,0,0.256,0.000534,1,2,7,False
94,70.3,256,3.64,921.6,0,0,1.3,0.001,1,2,7,False
137,36.4,256,7.04,1622.016,0,0,1.3,0.00176,1,2,7,False
138,27.1,256,9.45,2377.728,0,0,2.78,0.00258,1,2,7,False
114,210.0,256,1.22,264.49920000000003,0,0,0.031,0.000287,1,2,7,False
173,65.0,256,3.94,1032.192,0,0,1.0,0.00112,1,2,7,False
116,74.4,256,3.44,844.1856,0,0,0.564,0.000916,1,2,7,False
115,35.3,256,7.26,2156.544,0,0,4.5,0.00234,1,2,7,False
100,76.4,256,3.35,777.8304,0,0,0.101,0.000844,1,2,7,False
101,78.0,256,3.28,758.4767999999999,0,0,0.101,0.000823,1,2,7,False
89,53.4,256,4.79,1373.184,0,0,3.0,0.00149,1,2,7,False
12,116.0,256,2.21,493.056,0,0,0.218,0.000535,1,2,7,False
11,79.8,256,3.21,793.4976,0,0,0.4,0.000861,1,2,7,False
14,117.0,256,2.18,492.1344,0,0,0.22,0.000534,1,2,7,False
15,195.0,256,1.31,293.0688,0,0,0.081,0.000318,1,2,7,False
16,197.0,256,1.3,286.61760000000004,0,0,0.058,0.000311,1,2,7,False
13,186.0,256,1.38,305.9712,0,0,0.101,0.000332,1,2,7,False
73,67.2,256,3.81,921.6,0,0,0.881,0.001,1,2,7,False
74,134.0,256,1.91,426.7008,0,0,0.186,0.000463,1,2,7,False
121,31.0,256,8.27,1999.872,0,0,1.61,0.00217,1,2,7,False
48,44.1,256,5.81,1843.2,0,0,6.74,0.002,1,2,7,False
19,54.8,256,4.67,1207.296,0,0,1.3,0.00131,1,2,7,False
168,66.1,256,3.87,1529.856,0,0,7.0,0.00166,1,2,7,False
167,79.0,256,3.24,1078.272,0,0,3.0,0.00117,1,2,7,False
169,43.0,256,5.95,2045.952,0,0,7.0,0.0022199999999999,1,2,7,False
166,42.5,256,6.03,1631.232,0,0,3.0,0.00177,1,2,7,False
92,37.3,256,6.86,1686.528,0,0,1.54,0.00183,1,2,7,False
159,309.0,256,0.829,187.0848,0,0,0.033,0.000203,1,2,7,False
157,182.0,256,1.41,304.128,0,0,0.001,0.00033,1,2,7,False
160,178.0,256,1.44,309.6576,0,0,0.003,0.000336,1,2,7,False
158,175.0,256,1.46,317.952,0,0,0.028,0.000345,1,2,7,False
161,178.0,256,1.44,311.5008,0,0,0.008,0.000338,1,2,7,False
93,278.0,256,0.921,289.3824,0,0,1.0,0.000314,1,2,7,False
145,46.5,256,5.51,1594.368,0,0,3.0,0.00173,1,2,7,False
147,42.5,256,6.03,2045.952,0,0,7.0,0.0022199999999999,1,2,7,False
146,42.6,256,6.01,2055.168,0,0,7.0,0.0022299999999999,1,2,7,False
144,46.8,256,5.47,1575.936,0,0,3.0,0.00171,1,2,7,False
59,29.3,256,8.73,2340.864,0,0,3.0,0.0025399999999999,1,2,7,False
60,41.1,256,6.23,1400.832,0,0,0.43,0.00152,1,2,7,False
57,78.5,256,3.26,719.7696,0,0,0.169,0.000781,1,2,7,False
61,30.2,256,8.49,2543.616,0,0,7.0,0.00276,1,2,7,False
58,39.0,256,6.57,1649.664,0,0,1.0,0.00179,1,2,7,False
119,42.6,256,6.01,2009.088,0,0,7.0,0.00218,1,2,7,False
88,112.0,256,2.29,505.0368,0,0,0.164,0.000548,1,2,7,False
87,86.5,256,2.96,733.5935999999999,0,0,1.12,0.0007959999999999,1,2,7,False
174,40.0,256,6.4,2165.76,0,0,7.0,0.00235,1,2,7,False
175,39.4,256,6.49,1760.256,0,0,3.0,0.00191,1,2,7,False
176,40.5,256,6.32,2147.328,0,0,7.0,0.00233,1,2,7,False
17,27.7,256,9.25,2488.32,0,0,4.0,0.0027,1,2,7,False
18,40.1,256,6.39,1686.528,0,0,4.0,0.00183,1,2,7,False
125,42.2,256,6.07,2018.304,0,0,7.0,0.00219,1,2,7,False
91,61.4,256,4.17,1050.6240000000005,0,0,1.3,0.00114,1,2,7,False
66,120.0,256,2.14,477.3887999999999,0,0,0.137,0.0005179999999999,1,2,7,False
86,38.0,256,6.73,2156.544,0,0,6.0,0.00234,1,2,7,False
85,33.9,256,7.55,2331.648,0,0,6.0,0.00253,1,2,7,False
118,42.9,256,5.97,1972.224,0,0,7.0,0.00214,1,2,7,False
110,43.3,256,5.91,2009.088,0,0,7.0,0.00218,1,2,7,False
28,10.4,256,24.5,6340.608,0,0,20.0,0.00688,1,2,3,False
42,15.1,256,17.0,4257.792,0,0,6.9,0.00462,1,2,3,False
41,15.1,256,16.9,4230.144,0,0,6.7,0.00459,1,2,3,False
31,19.5,256,13.1,3096.576,0,0,1.4,0.00336,1,2,3,False
24,11.5,256,22.3,5465.088000000001,0,0,6.0,0.00593,1,2,3,False
32,13.3,256,19.3,4930.56,0,0,12.0,0.00535,1,2,3,False
30,19.8,256,12.9,3087.36,0,0,1.3,0.00335,1,2,3,False
33,13.2,256,19.4,5041.152,0,0,12.0,0.00547,1,2,3,False
36,29.1,256,8.8,2110.464,0,0,1.0,0.00229,1,2,3,False
26,31.2,256,8.2,1889.28,0,0,0.125,0.0020499999999999,1,2,3,False
29,11.9,256,21.6,5603.328,0,0,12.8,0.00608,1,2,3,False
39,20.0,256,12.8,3004.416,0,0,0.41,0.00326,1,2,3,False
25,15.6,256,16.4,3935.232,0,0,1.3,0.0042699999999999,1,2,3,False
35,39.3,256,6.51,1529.856,0,0,0.16,0.00166,1,2,3,False
40,19.1,256,13.4,3087.36,0,0,0.41,0.00335,1,2,3,False
34,39.0,256,6.56,1511.424,0,0,0.16,0.00164,1,2,3,False
37,14.9,256,17.2,4137.984,0,0,2.7,0.00449,1,2,3,False
38,15.1,256,17.0,4202.496000000001,0,0,2.8,0.00456,1,2,3,False
43,75.5,256,3.39,811.9296,0,0,0.07,0.000881,1,2,3,False
27,11.7,256,21.8,5280.768,0,0,2.7,0.00573,1,2,3,False
71,14.3,256,17.9,4257.792,0,0,1.1,0.00462,1,2,3,False
82,13.1,256,19.5,4442.112,0,0,0.46,0.00482,1,2,3,False
45,13.7,256,18.7,4525.056,0,0,3.0,0.0049099999999999,1,2,3,False
44,13.7,256,18.7,4525.056,0,0,3.0,0.0049099999999999,1,2,3,False
50,25.6,256,10.0,2396.16,0,0,0.248,0.0026,1,2,3,False
22,10.4,256,24.7,6091.776000000001,0,0,7.0,0.00661,1,2,3,False
150,74.6,256,3.43,766.7712,0,0,0.031,0.000832,1,2,3,False
149,73.6,256,3.48,775.0655999999999,0,0,0.031,0.000841,1,2,3,False
151,75.7,256,3.38,787.968,0,0,0.031,0.000855,1,2,3,False
148,76.0,256,3.37,765.8495999999999,0,0,0.031,0.0008309999999999,1,2,3,False
152,76.0,256,3.37,778.752,0,0,0.031,0.0008449999999999,1,2,3,False
53,14.5,256,17.7,4220.928,0,0,1.1,0.00458,1,2,3,False
55,14.5,256,17.7,4193.28,0,0,1.1,0.0045499999999999,1,2,3,False
54,14.5,256,17.7,4193.28,0,0,1.1,0.0045499999999999,1,2,3,False
20,10.2,256,25.1,6027.264,0,0,7.0,0.00654,1,2,3,False
51,14.9,256,17.2,4184.063999999999,0,0,7.67,0.00454,1,2,3,False
170,22.9,256,11.2,2718.72,0,0,1.0,0.00295,1,2,3,False
180,20.8,256,12.3,3068.928,0,0,3.0,0.00333,1,2,3,False
139,9.85,256,26.0,6285.312,0,0,7.0,0.00682,1,2,3,False
140,5.57,256,46.0,10967.04,0,0,7.0,0.0118999999999999,1,2,3,False
153,13.1,256,19.5,4746.24,0,0,4.0,0.00515,1,2,3,False
154,13.4,256,19.1,4617.216,0,0,4.0,0.00501,1,2,3,False
133,13.4,256,19.1,4847.616,0,0,10.0,0.00526,1,2,3,False
84,9.85,256,26.0,6359.04,0,0,7.0,0.0069,1,2,3,False
178,10.6,256,24.1,5861.376,0,0,7.0,0.00636,1,2,3,False
1,5.42,256,47.2,12072.96,0,0,34.0,0.0131,1,2,3,False
0,5.37,256,47.7,12072.96,0,0,34.0,0.0131,1,2,3,False
3,10.1,256,25.3,6230.016,0,0,6.0,0.0067599999999999,1,2,3,False
2,10.0,256,25.5,6294.528,0,0,6.0,0.00683,1,2,3,False
163,9.81,256,26.1,6220.8,0,0,7.0,0.00675,1,2,3,False
68,8.26,256,31.0,7833.6,0,0,13.0,0.0085,1,2,3,False
141,11.5,256,22.3,6073.343999999999,0,0,30.0,0.0065899999999999,1,2,3,False
142,17.1,256,15.0,3815.424,0,0,7.0,0.00414,1,2,3,False
64,12.5,256,20.5,4985.856,0,0,6.0,0.00541,1,2,3,False
63,11.9,256,21.6,5419.008,0,0,16.0,0.00588,1,2,3,False
65,12.3,256,20.8,5004.288,0,0,6.0,0.00543,1,2,3,False
162,10.3,256,24.8,5935.104,0,0,7.0,0.00644,1,2,3,False
113,3.38,256,75.7,19353.6,0,0,67.0,0.0209999999999999,1,2,3,False
112,19.7,256,13.0,2967.552,0,0,0.4,0.00322,1,2,3,False
111,10.2,256,25.0,5971.968,0,0,7.0,0.00648,1,2,3,False
47,9.85,256,26.0,6359.04,0,0,7.0,0.0069,1,2,3,False
131,10.5,256,24.3,5861.376,0,0,7.0,0.00636,1,2,3,False
130,4.54,256,56.4,13455.36,0,0,7.0,0.0146,1,2,3,False
132,10.5,256,24.4,5842.944,0,0,7.0,0.00634,1,2,3,False
114,76.0,256,3.37,759.3983999999999,0,0,0.031,0.000824,1,2,3,False
173,21.5,256,11.9,2875.3920000000003,0,0,1.0,0.00312,1,2,3,False
172,15.4,256,16.6,4008.96,0,0,7.0,0.00435,1,2,3,False
171,8.05,256,31.8,8635.392,0,0,40.0,0.00937,1,2,3,False
117,12.4,256,20.7,5142.528,0,0,7.5,0.00558,1,2,3,False
116,16.5,256,15.5,3714.0480000000007,0,0,0.564,0.00403,1,2,3,False
115,8.15,256,31.4,7593.984,0,0,4.5,0.00824,1,2,3,False
102,5.41,256,47.3,11980.8,0,0,34.0,0.013,1,2,3,False
103,4.13,256,62.0,15390.72,0,0,26.0,0.0167,1,2,3,False
90,17.1,256,15.0,3760.128,0,0,7.0,0.00408,1,2,3,False
89,17.2,256,14.9,3677.184,0,0,3.0,0.00399,1,2,3,False
12,31.2,256,8.2,1898.496,0,0,0.218,0.00206,1,2,3,False
11,29.4,256,8.7,2027.52,0,0,0.4,0.0022,1,2,3,False
14,31.4,256,8.14,1898.496,0,0,0.22,0.00206,1,2,3,False
15,53.6,256,4.78,1115.1360000000002,0,0,0.081,0.00121,1,2,3,False
16,52.6,256,4.87,1133.5680000000002,0,0,0.058,0.00123,1,2,3,False
13,51.1,256,5.01,1133.5680000000002,0,0,0.101,0.00123,1,2,3,False
164,6.72,256,38.1,9216.0,0,0,10.7,0.01,1,2,3,False
73,20.8,256,12.3,2884.608,0,0,0.881,0.00313,1,2,3,False
74,41.8,256,6.12,1419.264,0,0,0.186,0.00154,1,2,3,False
72,12.8,256,20.0,5262.336,0,0,13.0,0.00571,1,2,3,False
155,9.88,256,25.9,6294.528,0,0,7.24,0.00683,1,2,3,False
48,10.4,256,24.6,5953.536,0,0,6.74,0.00646,1,2,3,False
19,13.8,256,18.5,4460.544000000001,0,0,1.3,0.00484,1,2,3,False
165,9.73,256,26.3,6276.0960000000005,0,0,7.0,0.00681,1,2,3,False
168,29.0,256,8.83,2276.352,0,0,7.0,0.00247,1,2,3,False
167,29.2,256,8.76,2285.568,0,0,3.0,0.00248,1,2,3,False
169,15.3,256,16.7,4101.12,0,0,7.0,0.00445,1,2,3,False
127,4.14,256,61.8,16312.32,0,0,65.0,0.0177,1,2,3,False
126,8.31,256,30.8,7704.575999999999,0,0,13.0,0.00836,1,2,3,False
52,8.31,256,30.8,7815.168,0,0,22.0,0.00848,1,2,3,False
75,4.8,256,53.3,12994.56,0,0,13.0,0.0141,1,2,3,False
159,88.9,256,2.88,672.7679999999999,0,0,0.033,0.00073,1,2,3,False
157,45.4,256,5.64,1253.376,0,0,0.001,0.0013599999999999,1,2,3,False
160,46.4,256,5.52,1234.944,0,0,0.003,0.00134,1,2,3,False
158,45.6,256,5.62,1281.024,0,0,0.028,0.00139,1,2,3,False
161,45.6,256,5.62,1290.24,0,0,0.008,0.0014,1,2,3,False
93,78.0,256,3.28,805.4784,0,0,1.0,0.000874,1,2,3,False
145,12.6,256,20.3,4967.424,0,0,3.0,0.00539,1,2,3,False
147,10.4,256,24.6,6045.696,0,0,7.0,0.00656,1,2,3,False
146,10.2,256,25.1,6082.56,0,0,7.0,0.0066,1,2,3,False
144,12.4,256,20.7,5004.288,0,0,3.0,0.00543,1,2,3,False
143,8.26,256,31.0,7870.463999999999,0,0,13.0,0.0085399999999999,1,2,3,False
80,10.7,256,24.0,5879.808,0,0,7.0,0.00638,1,2,3,False
79,8.26,256,31.0,7796.736000000001,0,0,13.0,0.00846,1,2,3,False
59,9.28,256,27.6,6635.52,0,0,3.0,0.0072,1,2,3,False
60,12.4,256,20.6,4773.888000000001,0,0,0.43,0.00518,1,2,3,False
57,24.6,256,10.4,2442.24,0,0,0.169,0.00265,1,2,3,False
61,9.41,256,27.2,6543.36,0,0,7.0,0.0070999999999999,1,2,3,False
62,7.42,256,34.5,8718.336,0,0,14.0,0.00946,1,2,3,False
56,7.57,256,33.8,8469.504,0,0,14.0,0.00919,1,2,3,False
58,12.1,256,21.1,5031.936000000001,0,0,1.0,0.00546,1,2,3,False
119,10.5,256,24.4,5916.6720000000005,0,0,7.0,0.00642,1,2,3,False
88,27.7,256,9.25,2119.68,0,0,0.164,0.0023,1,2,3,False
87,23.5,256,10.9,2700.288,0,0,1.12,0.00293,1,2,3,False
174,15.1,256,17.0,4303.872,0,0,7.0,0.00467,1,2,3,False
175,14.8,256,17.3,4202.496000000001,0,0,3.0,0.00456,1,2,3,False
176,14.8,256,17.3,4359.168,0,0,7.0,0.00473,1,2,3,False
23,8.34,256,30.7,7723.007999999999,0,0,22.0,0.0083799999999999,1,2,3,False
129,5.21,256,49.1,12349.44,0,0,20.0,0.0134,1,2,3,False
21,6.12,256,41.8,10045.44,0,0,11.0,0.0109,1,2,3,False
17,10.1,256,25.3,6110.2080000000005,0,0,4.0,0.00663,1,2,3,False
18,14.8,256,17.3,4184.063999999999,0,0,4.0,0.00454,1,2,3,False
177,6.77,256,37.8,9188.352,0,0,10.7,0.00997,1,2,3,False
91,15.6,256,16.4,3815.424,0,0,1.3,0.00414,1,2,3,False
